epoch,elapsed_s,cpu_used_pct,load1,load5,load15,mem_used_mb,mem_avail_mb,swap_used_mb,nproc_zephyr,rss_zephyr_mb,open_fds,gw_cpu_millicores,gw_mem_mi
1781952981.204,1020.8,93.51,85.63,89.77,76.01,9840.2,117956.4,0.3,1000,35535.9,16992,62,132
1781952984.204,1023.8,95.45,84.22,89.41,75.96,9821.6,117975.0,0.3,1000,35538.4,16928,62,132
1781952987.204,1026.8,93.39,81.56,88.77,75.83,9933.0,117863.7,0.3,1000,35539.7,17056,62,132
1781952990.204,1029.8,93.48,81.56,88.77,75.83,9939.2,117857.5,0.3,1000,35539.7,16992,62,132
1781952993.204,1032.8,93.9,78.23,87.96,75.64,9775.3,118021.3,0.3,1000,35539.7,16928,52,132
1781952996.205,1035.8,94.07,78.23,87.96,75.64,9773.2,118023.4,0.3,1000,35539.7,16864,52,132
1781952999.205,1038.8,92.9,75.49,87.23,75.47,9681.1,118115.6,0.3,1000,35539.7,16800,52,132
1781953002.205,1041.8,91.57,74.41,86.81,75.39,9857.6,117939.1,0.3,1000,35539.7,16736,52,132
1781953005.205,1044.8,89.7,74.41,86.81,75.39,9853.3,117943.3,0.3,1000,35539.7,16864,54,131
1781953008.206,1047.8,92.99,74.05,86.54,75.36,9846.1,117950.5,0.3,1000,35539.7,16928,54,131
1781953011.206,1050.8,95.12,74.05,86.54,75.36,9815.2,117981.4,0.3,1000,35539.7,16928,54,131
1781953014.206,1053.8,92.62,72.85,86.08,75.28,9910.6,117886.0,0.3,1000,35539.7,17056,54,131
1781953017.206,1056.8,93.46,69.98,85.26,75.07,9876.7,117920.0,0.3,1000,35539.7,17056,11,132
1781953020.206,1059.8,92.57,69.98,85.26,75.07,9935.1,117861.5,0.3,1000,35539.7,17056,11,132
1781953023.206,1062.8,90.91,69.02,84.81,74.98,9929.7,117867.0,0.3,1000,35539.7,16928,11,132
1781953026.206,1065.8,91.81,69.02,84.81,74.98,9879.1,117917.6,0.3,1000,35539.7,16928,11,132
1781953029.206,1068.8,93.12,70.3,84.81,75.03,9939.8,117856.8,0.3,1000,35539.7,16736,11,132
1781953032.207,1071.8,94.01,77.88,86.15,75.52,9903.7,117893.0,0.3,1000,35539.7,16672,11,132
1781953035.207,1074.8,92.6,77.88,86.15,75.52,9946.4,117850.3,0.3,1000,35539.7,16800,11,132
1781953038.207,1077.8,93.55,75.73,85.56,75.38,9969.9,117826.8,0.3,1000,35539.7,16800,11,132
1781953041.207,1080.8,94.69,75.73,85.56,75.38,9908.4,117888.4,0.3,1000,35539.7,16800,3,131
1781953044.207,1083.8,93.78,73.43,84.92,75.23,9889.7,117907.0,0.3,1000,35539.7,16864,3,131
1781953047.207,1086.8,93.43,78.12,85.7,75.54,10011.9,117784.9,0.3,1000,35539.7,16992,3,131
1781953050.207,1089.8,93.85,78.12,85.7,75.54,9998.2,117798.6,0.3,1000,35539.7,16992,3,131
1781953053.208,1092.8,93.55,78.11,85.58,75.55,9945.7,117851.1,0.3,1000,35539.7,17056,8,131
1781953056.208,1095.8,94.21,78.11,85.58,75.55,9916.4,117880.5,0.3,1000,35539.7,16992,8,131
1781953059.208,1098.8,93.13,76.26,85.07,75.44,9893.8,117903.1,0.3,1000,35539.7,16992,8,131
1781953062.208,1101.8,94.13,75.12,84.68,75.37,9860.4,117936.6,0.3,1000,35539.7,16864,8,131
1781953065.208,1104.8,93.92,75.12,84.68,75.37,9853.4,117943.6,0.3,1000,35539.7,16928,2,131
1781953068.213,1107.8,94.3,72.54,83.99,75.19,9838.1,117959.0,0.3,1000,35539.7,16992,2,131
1781953071.213,1110.8,92.91,72.54,83.99,75.19,9918.7,117878.3,0.3,1000,35539.7,16928,2,131
1781953074.213,1113.8,93.45,70.82,83.44,75.06,9710.5,118086.7,0.3,1000,35539.7,16992,2,131
1781953077.213,1116.8,93.02,68.43,82.74,74.88,9797.8,117999.3,0.3,1000,35539.7,17120,2,131
1781953080.214,1119.9,92.31,68.43,82.74,74.88,9853.6,117943.5,0.3,1000,35539.7,17120,2,131
1781953083.214,1122.9,92.5,67.35,82.28,74.77,9975.0,117822.1,0.3,1000,35539.7,17312,2,131
1781953086.214,1125.9,92.72,67.35,82.28,74.77,9840.2,117956.9,0.3,1000,35539.7,17184,2,131
1781953089.214,1128.9,94.38,65.4,81.63,74.6,9814.4,117982.7,0.3,1000,35539.7,16992,2,131
1781953092.214,1131.9,93.35,63.13,80.88,74.4,9768.3,118028.8,0.3,1000,35539.7,16864,2,131
1781953095.215,1134.9,94.4,63.13,80.88,74.4,9769.0,118028.1,0.3,1000,35539.7,16608,2,131
1781953098.215,1137.9,91.3,66.32,81.25,74.55,9860.9,117936.2,0.3,1000,35539.7,16672,2,131
1781953101.215,1140.9,93.74,66.32,81.25,74.55,9889.6,117907.5,0.3,1000,35539.7,16608,6,129
1781953104.215,1143.9,93.35,68.94,81.55,74.68,9805.6,117991.4,0.3,1000,35539.7,16736,6,129
1781953107.215,1146.9,93.93,69.66,81.49,74.7,9845.8,117951.3,0.3,1000,35539.7,16928,6,129
1781953110.215,1149.9,92.91,69.66,81.49,74.7,10005.5,117791.6,0.3,1000,35539.7,16928,6,129
1781953113.216,1152.9,92.89,67.93,80.93,74.56,9877.4,117919.6,0.3,1000,35539.7,17056,5,129
1781953116.216,1155.9,93.46,67.93,80.93,74.56,9949.4,117847.8,0.3,1000,35539.7,17184,5,129
1781953119.216,1158.9,93.74,66.01,80.32,74.39,9968.9,117828.3,0.3,1000,35539.7,17184,5,129
1781953122.216,1161.9,92.61,67.21,80.33,74.43,9910.6,117886.6,0.3,1000,35539.7,17120,5,129
1781953125.216,1164.9,93.5,67.21,80.33,74.43,9812.6,117984.6,0.3,1000,35539.7,17056,3,129
1781953128.216,1167.9,92.62,66.96,80.06,74.37,9910.1,117887.1,0.3,1000,35539.7,17184,3,129
1781953131.216,1170.9,90.48,66.96,80.06,74.37,9985.6,117811.6,0.3,1000,35539.7,17184,3,129
1781953134.216,1173.9,92.51,66.32,79.71,74.29,9999.0,117798.1,0.3,1000,35539.7,17184,3,129
1781953137.217,1176.9,93.42,67.97,79.83,74.36,9960.0,117837.2,0.3,1000,35539.7,17312,4,129
1781953140.217,1179.9,94.77,67.97,79.83,74.36,9964.2,117833.0,0.3,1000,35539.7,17312,4,129
1781953143.217,1182.9,93.55,66.14,79.25,74.2,9935.3,117861.8,0.3,1000,35539.7,17312,4,129
1781953146.217,1185.9,93.44,66.14,79.25,74.2,9899.4,117897.7,0.3,1000,35539.7,17376,4,129
1781953149.218,1188.9,92.94,68.29,79.48,74.3,9899.5,117897.6,0.3,1000,35539.7,17312,4,129
1781953152.218,1191.9,93.73,65.7,78.76,74.1,9867.5,117929.6,0.3,1000,35539.7,17312,4,129
1781953155.218,1194.9,94.72,65.7,78.76,74.1,9865.0,117932.1,0.3,1000,35539.7,17248,4,129
1781953158.218,1197.9,93.73,66.37,78.68,74.1,9762.6,118034.5,0.3,1000,35539.7,17248,4,129
1781953161.219,1200.9,93.44,66.37,78.68,74.1,9802.0,117995.1,0.3,1000,35539.7,17312,13,129
1781953164.219,1203.9,94.4,68.26,78.87,74.18,9711.8,118085.3,0.3,1000,35539.7,17184,13,129
1781953167.219,1206.9,93.14,66.56,78.34,74.03,9793.8,118003.4,0.3,1000,35539.7,17184,13,129
1781953170.219,1209.9,94.16,66.56,78.34,74.03,9807.3,117989.8,0.3,1000,35539.7,17120,13,129
1781953173.219,1212.9,92.61,65.39,77.9,73.92,9850.6,117946.5,0.3,1000,35539.7,17184,3,129
1781953176.219,1215.9,92.3,65.39,77.9,73.92,9771.1,118026.1,0.3,1000,35539.7,17312,3,129
1781953179.219,1218.9,91.69,64.8,77.57,73.83,9921.0,117876.2,0.3,1000,35539.7,17312,3,129
1781953182.219,1221.9,91.97,64.17,77.23,73.74,9919.9,117877.3,0.3,1000,35539.7,17312,3,129
1781953185.219,1224.9,93.12,64.17,77.23,73.74,9977.3,117819.9,0.3,1000,35539.7,17504,6,132
1781953188.22,1227.9,94.45,66.72,77.54,73.86,9869.3,117927.9,0.3,1000,35539.7,17504,6,132
1781953191.22,1230.9,93.59,66.72,77.54,73.86,9922.3,117874.8,0.3,1000,35539.7,17376,6,132
1781953194.221,1233.9,92.57,71.63,78.38,74.15,9858.3,117938.9,0.3,1000,35539.7,17376,6,132
1781953197.221,1236.9,91.9,75.9,79.15,74.42,9879.9,117917.3,0.3,1000,35539.7,17376,4,132
1781953200.221,1239.9,93.41,75.9,79.15,74.42,9924.6,117872.6,0.3,1000,35539.7,17376,4,132
1781953203.221,1242.9,94.03,73.75,78.65,74.29,9873.1,117924.0,0.3,1000,35539.7,17440,4,132
1781953206.221,1245.9,93.03,73.75,78.65,74.29,9796.6,118000.5,0.3,1000,35539.7,17312,4,132
1781953209.222,1248.9,95.21,71.29,78.06,74.12,9800.2,117996.9,0.3,1000,35539.7,17312,4,132
1781953212.222,1251.9,93.28,68.7,77.41,73.93,9939.9,117857.2,0.3,1000,35539.7,17312,4,132
1781953215.222,1254.9,92.95,68.7,77.41,73.93,9928.6,117868.6,0.3,1000,35539.7,17312,4,132
1781953218.222,1257.9,93.39,70.17,77.57,74.0,9941.7,117855.5,0.3,1000,35539.7,17312,4,132
1781953221.222,1260.9,93.95,70.17,77.57,74.0,9863.1,117934.0,0.3,1000,35539.7,17312,4,132
1781953224.223,1263.9,94.74,71.19,77.66,74.05,9900.1,117897.1,0.3,1000,35539.7,17120,4,132
1781953227.225,1266.9,91.63,71.82,77.68,74.08,10081.4,117715.8,0.3,1000,35539.7,17120,4,132
1781953230.225,1269.9,92.26,71.82,77.68,74.08,9921.2,117876.0,0.3,1000,35539.7,17120,4,132
1781953233.225,1272.9,93.0,70.71,77.35,73.99,9946.9,117850.3,0.3,1000,35539.7,17248,6,131
1781953236.225,1275.9,94.29,70.71,77.35,73.99,9821.8,117975.4,0.3,1000,35539.7,17248,6,131
1781953239.225,1278.9,94.04,70.02,77.1,73.92,9959.1,117838.1,0.3,1000,35539.7,17248,6,131
1781953242.227,1281.9,93.54,74.1,77.83,74.18,9878.2,117919.0,0.3,1000,35539.7,17248,6,131
1781953245.227,1284.9,92.38,74.1,77.83,74.18,9730.7,118066.5,0.3,1000,35539.7,17248,11,137
1781953248.227,1287.9,94.44,72.97,77.53,74.1,9908.8,117888.4,0.3,1000,35539.7,17248,11,137
1781953251.229,1290.9,93.75,72.97,77.53,74.1,9924.5,117872.7,0.3,1000,35539.7,17248,11,137
1781953254.229,1293.9,92.68,70.65,76.97,73.94,9953.9,117843.3,0.3,1000,35539.7,17248,11,137
1781953257.229,1296.9,92.56,70.2,76.78,73.89,9872.1,117925.2,0.3,1000,35539.7,17248,11,137
1781953260.23,1299.9,92.27,70.2,76.78,73.89,9904.3,117892.9,0.3,1000,35539.7,17184,11,137
1781953263.23,1302.9,92.04,67.78,76.16,73.71,9862.0,117935.2,0.3,1000,35539.7,17248,11,137
1781953266.23,1305.9,90.58,67.78,76.16,73.71,9951.6,117845.7,0.3,1000,35539.7,17120,11,137
1781953269.236,1308.9,92.54,67.72,76.01,73.67,9993.1,117804.2,0.3,1000,35539.7,17056,11,137
1781953272.236,1311.9,93.9,67.66,75.86,73.64,9834.7,117962.6,0.3,1000,35539.7,16992,11,137
1781953275.236,1314.9,93.83,67.66,75.86,73.64,9791.4,118005.9,0.3,1000,35539.7,16992,11,137
1781953278.236,1317.9,91.57,69.05,76.01,73.7,9889.6,117907.8,0.3,1000,35539.7,17184,11,137
1781953281.237,1320.9,90.26,69.05,76.01,73.7,9906.8,117890.6,0.3,1000,35539.7,17184,7,146
1781953284.237,1323.9,93.68,69.04,75.9,73.67,9832.2,117965.1,0.3,1000,35539.7,17120,7,146
1781953287.237,1326.9,94.11,67.92,75.55,73.57,9779.0,118018.4,0.3,1000,35539.7,17120,7,146
1781953290.237,1329.9,92.83,67.92,75.55,73.57,9886.1,117911.3,0.3,1000,35539.7,17120,7,146
1781953293.237,1332.9,88.35,67.2,75.28,73.49,9813.3,117984.1,0.3,1000,35539.7,16992,5,146
1781953296.237,1335.9,93.49,67.2,75.28,73.49,9812.2,117985.1,0.3,1000,35539.7,16992,5,146
1781953299.237,1338.9,94.91,66.79,75.06,73.43,9873.9,117923.5,0.3,1000,35539.7,17120,5,146
1781953302.241,1341.9,91.89,64.88,74.52,73.27,9864.4,117933.0,0.3,1000,35539.7,17120,5,146
1781953305.242,1344.9,94.91,64.88,74.52,73.27,9772.7,118024.7,0.3,1000,35539.7,17120,4,146
1781953308.242,1347.9,94.32,64.49,74.28,73.2,9777.2,118020.2,0.3,1000,35539.7,17184,4,146
1781953311.242,1350.9,94.3,64.49,74.28,73.2,9741.1,118056.3,0.3,1000,35539.7,17184,4,146
1781953314.242,1353.9,93.47,62.29,73.66,73.0,10039.9,117757.5,0.3,1000,35539.7,17184,4,146
1781953317.242,1356.9,93.94,61.54,73.32,72.89,10069.8,117727.6,0.3,1000,35539.7,17184,9,146
1781953320.242,1359.9,90.23,61.54,73.32,72.89,9946.0,117851.4,0.3,1000,35539.7,16928,9,146
1781953323.242,1362.9,93.99,61.58,73.13,72.83,9783.0,118014.4,0.3,1000,35539.7,16864,9,146
1781953326.243,1365.9,93.31,61.58,73.13,72.83,9878.0,117919.4,0.3,1000,35539.7,16928,9,146
1781953329.243,1368.9,93.67,61.13,72.85,72.74,9914.1,117883.4,0.3,1000,35539.7,16928,9,146
1781953332.243,1371.9,92.87,61.84,72.8,72.73,9926.1,117871.3,0.3,1000,35539.7,16864,9,146
1781953335.245,1374.9,93.17,61.84,72.8,72.73,9901.5,117895.9,0.3,1000,35539.7,16800,9,146
1781953338.245,1377.9,94.57,62.9,72.84,72.74,9849.1,117948.4,0.3,1000,35539.7,16864,9,146
1781953341.245,1380.9,94.33,62.9,72.84,72.74,9878.3,117919.1,0.3,1000,35539.7,16928,4,146
1781953344.248,1383.9,92.32,60.82,72.24,72.55,9848.2,117949.3,0.3,1000,35539.7,17056,4,146
1781953347.248,1386.9,92.07,60.68,72.02,72.48,9776.8,118020.8,0.3,1000,35539.7,16992,4,146
1781953350.249,1389.9,94.21,60.68,72.02,72.48,9880.2,117917.4,0.3,1000,35539.7,16992,4,146
1781953353.252,1392.9,95.55,60.22,71.74,72.38,9875.7,117921.9,0.3,1000,35539.7,16992,8,152
1781953356.252,1395.9,94.16,60.22,71.74,72.38,9781.1,118016.5,0.3,1000,35539.7,17184,8,152
1781953359.253,1398.9,94.93,60.04,71.51,72.3,9757.8,118039.8,0.3,1000,35539.7,17184,8,152
1781953362.253,1401.9,92.72,58.04,70.9,72.1,9932.6,117865.0,0.3,1000,35539.7,17184,8,152
1781953365.253,1404.9,92.7,58.04,70.9,72.1,9916.1,117881.6,0.3,1000,35539.7,17312,12,154
1781953368.253,1407.9,92.44,56.67,70.41,71.94,9840.8,117956.8,0.3,1000,35539.7,17184,12,154
1781953371.253,1410.9,94.39,56.67,70.41,71.94,9841.8,117955.9,0.3,1000,35539.7,17120,12,154
1781953374.253,1413.9,91.93,56.46,70.13,71.84,9949.6,117848.1,0.3,1000,35539.7,17248,12,154
1781953377.254,1416.9,93.76,55.94,69.8,71.72,9906.5,117891.2,0.3,1000,35539.7,17248,4,154
1781953380.255,1419.9,92.24,55.94,69.8,71.72,9901.4,117896.3,0.3,1000,35539.7,17376,4,154
1781953383.257,1422.9,93.0,55.79,69.54,71.63,9870.4,117927.3,0.3,1000,35539.7,17312,4,154
1781953386.257,1425.9,91.65,55.79,69.54,71.63,9815.8,117981.9,0.3,1000,35539.7,17312,4,154
1781953389.257,1428.9,94.03,54.84,69.11,71.48,9915.1,117882.6,0.3,1000,35539.7,17376,4,154
1781953392.258,1431.9,93.83,55.41,68.99,71.43,9950.7,117847.1,0.3,1000,35539.7,17376,4,154
1781953395.258,1434.9,93.68,55.41,68.99,71.43,9796.8,118000.9,0.3,1000,35539.7,17248,4,154
1781953398.261,1437.9,91.65,55.22,68.73,71.33,9910.8,117887.0,0.3,1000,35539.7,17248,4,154
1781953401.261,1440.9,93.41,55.22,68.73,71.33,9884.4,117913.4,0.3,1000,35539.7,17248,9,154
1781953404.262,1443.9,94.21,54.56,68.37,71.2,9885.9,117911.9,0.3,1000,35539.7,17056,9,154
1781953407.262,1446.9,92.26,58.84,69.03,71.39,9966.0,117831.8,0.3,1000,35539.7,17056,9,154
1781953410.262,1449.9,90.89,58.84,69.03,71.39,9913.2,117884.5,0.3,1000,35539.7,17184,9,154
1781953413.263,1452.9,89.55,69.5,71.07,72.04,9799.9,117997.9,0.3,1000,35539.7,17248,9,154
1781953416.263,1455.9,93.67,69.5,71.07,72.04,9826.1,117971.6,0.3,1000,35539.7,17248,9,154
1781953419.263,1458.9,94.94,69.14,70.97,72.0,9916.4,117881.4,0.3,1000,35539.7,16992,9,154
1781953422.269,1461.9,91.9,67.53,70.6,71.88,9852.7,117945.1,0.3,1000,35539.7,16992,9,154
1781953425.269,1464.9,93.6,67.53,70.6,71.88,9874.1,117923.8,0.3,1000,35539.7,17120,7,154
1781953428.269,1467.9,92.87,69.73,71.01,72.0,9940.9,117857.0,0.3,1000,35539.7,17056,7,154
1781953431.269,1470.9,93.77,69.73,71.01,72.0,9881.0,117916.9,0.3,1000,35539.7,17056,7,154
1781953434.269,1473.9,93.97,69.43,70.92,71.97,9905.4,117892.5,0.3,1000,35539.7,17056,7,154
1781953437.27,1476.9,93.6,67.88,70.58,71.85,9937.2,117860.6,0.3,1000,35539.7,16928,3,154
1781953440.27,1479.9,94.47,67.88,70.58,71.85,9776.9,118021.0,0.3,1000,35539.7,17120,3,154
1781953443.274,1482.9,89.76,66.44,70.23,71.74,9921.9,117876.0,0.3,1000,35539.7,17120,3,154
1781953446.275,1485.9,93.32,66.44,70.23,71.74,9791.4,118006.4,0.3,1000,35539.7,17056,3,154
1781953449.275,1488.9,94.34,64.49,69.77,71.58,9924.6,117873.2,0.3,1000,35539.7,17056,3,154
1781953452.276,1491.9,91.02,63.57,69.49,71.48,10009.9,117787.9,0.3,1000,35539.7,17120,3,154
1781953455.276,1494.9,90.52,63.57,69.49,71.48,9782.9,118015.0,0.3,1000,35539.7,17056,3,154
1781953458.276,1497.9,92.3,61.52,68.96,71.3,9817.1,117980.7,0.3,1000,35539.7,16992,3,154
1781953461.276,1500.9,93.33,61.52,68.96,71.3,9979.3,117818.6,0.3,1000,35539.7,17056,3,154
1781953464.276,1503.9,93.49,63.32,69.21,71.36,9924.7,117873.1,0.3,1000,35539.7,17184,3,154
1781953467.277,1506.9,93.31,61.93,68.83,71.23,9784.7,118013.1,0.3,1000,35539.7,17184,3,154
1781953470.277,1509.9,90.73,61.93,68.83,71.23,9981.2,117816.7,0.3,1000,35539.7,17120,3,154
1781953473.277,1512.9,93.32,61.38,68.6,71.14,9867.9,117930.0,0.3,1000,35539.7,17120,7,154
1781953476.278,1515.9,92.58,61.38,68.6,71.14,9822.2,117975.7,0.3,1000,35539.7,17120,7,154
1781953479.278,1518.9,92.52,60.71,68.34,71.04,9921.8,117876.1,0.3,1000,35539.7,17120,7,154
1781953482.279,1521.9,92.89,68.98,69.93,71.54,9901.5,117896.4,0.3,1000,35539.7,17120,7,154
1781953485.279,1524.9,92.58,68.98,69.93,71.54,9784.3,118013.5,0.3,1000,35539.7,16992,6,154
1781953488.28,1527.9,90.7,67.06,69.51,71.4,9880.3,117917.6,0.3,1000,35539.7,16864,6,154
1781953491.28,1530.9,92.73,67.06,69.51,71.4,9818.9,117979.0,0.3,1000,35539.7,16864,6,154
1781953494.283,1533.9,93.21,64.73,68.99,71.22,9956.5,117841.4,0.3,1000,35539.7,16992,6,154
1781953497.283,1536.9,92.87,67.23,69.44,71.35,9958.3,117839.5,0.3,1000,35539.7,16928,6,154
1781953500.283,1539.9,91.61,67.23,69.44,71.35,9934.4,117863.4,0.3,1000,35539.7,16864,6,154
1781953503.284,1542.9,89.19,66.5,69.25,71.28,10055.3,117742.6,0.3,1000,35539.7,16864,6,154
1781953506.284,1545.9,92.73,66.5,69.25,71.28,9996.7,117801.1,0.3,1000,35539.7,16992,6,154
1781953509.284,1548.9,94.55,66.13,69.13,71.23,9847.6,117950.3,0.3,1000,35539.7,16864,6,154
1781953512.284,1551.9,94.32,65.96,69.04,71.19,9885.6,117912.2,0.3,1000,35539.7,16864,6,154
1781953515.284,1554.9,93.48,65.96,69.04,71.19,9805.9,117992.0,0.3,1000,35539.7,16672,6,154
1781953518.287,1557.9,92.8,65.97,68.99,71.16,9801.3,117996.6,0.3,1000,35539.7,16736,6,154
1781953521.287,1560.9,93.24,65.97,68.99,71.16,9951.7,117846.1,0.3,1000,35539.7,16928,7,150
1781953524.287,1563.9,94.29,67.25,69.21,71.22,9781.7,118016.2,0.3,1000,35539.7,16928,7,150
1781953527.288,1566.9,93.55,75.32,70.85,71.74,9868.1,117929.8,0.3,1000,35539.7,16992,7,150
1781953530.288,1569.9,94.65,75.32,70.85,71.74,9944.8,117853.1,0.3,1000,35539.7,17056,7,150
1781953533.288,1572.9,93.79,72.89,70.42,71.6,9769.2,118028.6,0.3,1000,35539.7,17056,8,150
1781953536.288,1575.9,93.41,72.89,70.42,71.6,9932.3,117865.6,0.3,1000,35539.7,16864,8,150
1781953539.288,1578.9,94.47,70.82,70.03,71.47,9788.4,118009.5,0.3,1000,35539.7,17056,8,150
1781953542.288,1581.9,94.79,70.19,69.91,71.42,9790.9,118007.1,0.3,1000,35539.7,17056,8,150
1781953545.289,1584.9,94.29,70.19,69.91,71.42,9866.7,117931.3,0.3,1000,35539.7,17120,5,150
1781953548.289,1587.9,94.42,81.79,72.32,72.19,9873.5,117924.6,0.3,1000,35539.7,17248,5,150
1781953551.289,1590.9,92.75,81.79,72.32,72.19,9857.2,117940.9,0.3,1000,35539.7,17312,5,150
1781953554.289,1593.9,93.63,80.6,72.23,72.16,9818.0,117980.1,0.3,1000,35539.7,17376,5,150
1781953557.289,1596.9,92.96,81.2,72.5,72.25,9885.4,117912.7,0.3,1000,35539.7,17440,10,151
1781953560.291,1599.9,93.16,81.2,72.5,72.25,9904.2,117893.9,0.3,1000,35539.7,17440,10,151
1781953563.291,1602.9,94.76,78.7,72.12,72.13,9870.5,117927.6,0.3,1000,35539.7,17312,10,151
1781953566.291,1605.9,92.69,78.7,72.12,72.13,9935.4,117863.3,0.3,1000,35539.7,17440,10,151
1781953569.291,1608.9,94.37,82.72,73.07,72.43,9893.4,117904.8,0.3,1000,35539.7,17440,10,151
1781953572.291,1611.9,92.76,82.11,73.1,72.45,9798.8,117999.3,0.3,1000,35539.7,17312,10,151
1781953575.291,1614.9,92.73,82.11,73.1,72.45,9803.2,117995.0,0.3,1000,35539.7,17376,10,151
1781953578.292,1617.9,94.04,80.26,72.86,72.38,9803.9,117994.2,0.3,1000,35539.7,17376,10,151
1781953581.292,1620.9,93.85,80.26,72.86,72.38,9845.3,117952.9,0.3,1000,35539.7,17440,5,151
1781953584.292,1623.9,93.5,77.11,72.33,72.21,9762.9,118035.3,0.3,1000,35539.7,17376,5,151
1781953587.292,1626.9,92.78,75.82,72.15,72.15,9823.9,117974.3,0.3,1000,35539.7,17248,5,151
1781953590.292,1629.9,94.69,75.82,72.15,72.15,9832.5,117965.8,0.3,1000,35539.7,17376,5,151
1781953593.292,1632.9,93.06,73.67,71.76,72.02,9842.7,117955.6,0.3,1000,35539.7,17440,11,151
1781953596.292,1635.9,93.92,73.67,71.76,72.02,9810.3,117988.0,0.3,1000,35539.7,17440,11,151
1781953599.292,1638.9,93.49,73.86,71.83,72.04,9883.0,117915.3,0.3,1000,35539.7,17440,11,151
1781953602.292,1641.9,94.37,70.83,71.24,71.85,9970.4,117827.9,0.3,1000,35539.7,17504,11,151
1781953605.292,1644.9,94.35,70.83,71.24,71.85,9863.9,117934.4,0.3,1000,35539.7,17568,5,151
1781953608.293,1647.9,93.19,69.96,71.05,71.79,9868.7,117929.6,0.3,1000,35539.7,17504,5,151
1781953611.293,1650.9,93.76,69.96,71.05,71.79,9785.2,118013.1,0.3,1000,35539.7,17568,5,151
1781953614.293,1653.9,94.44,68.12,70.65,71.65,9800.6,117997.7,0.3,1000,35539.7,17504,5,151
1781953617.293,1656.9,93.2,66.35,70.24,71.51,9826.6,117971.7,0.3,1000,35539.7,17440,10,151
1781953620.293,1659.9,91.29,66.35,70.24,71.51,9818.5,117979.8,0.3,1000,35539.7,17504,10,151
1781953623.293,1662.9,94.37,64.32,69.76,71.35,9889.8,117908.5,0.3,1000,35539.7,17504,10,151
1781953626.293,1665.9,93.17,64.32,69.76,71.35,9955.6,117842.7,0.3,1000,35539.7,17504,10,151
1781953629.293,1668.9,94.41,62.85,69.36,71.21,9856.7,117941.6,0.3,1000,35539.7,17568,10,151
1781953632.293,1671.9,92.04,61.58,68.99,71.08,9847.5,117950.9,0.3,1000,35539.7,17504,10,151
1781953635.293,1674.9,93.38,61.58,68.99,71.08,9911.1,117887.3,0.3,1000,35539.7,17440,10,151
1781953638.294,1677.9,93.46,67.3,70.05,71.42,9882.5,117915.8,0.3,1000,35539.7,17504,10,151
1781953641.294,1680.9,90.5,67.3,70.05,71.42,9966.5,117831.9,0.3,1000,35539.7,17440,5,151
1781953644.294,1683.9,92.61,70.16,70.6,71.59,9813.7,117984.6,0.3,1000,35539.7,17440,5,151
1781953647.299,1686.9,93.68,69.99,70.56,71.57,9958.5,117839.9,0.3,1000,35539.7,17440,5,151
1781953650.299,1689.9,93.14,69.99,70.56,71.57,9789.0,118009.4,0.3,1000,35539.7,17376,5,151
1781953653.3,1692.9,92.51,71.91,70.95,71.69,9927.6,117870.8,0.3,1000,35539.7,17440,8,154
1781953656.3,1695.9,93.64,71.91,70.95,71.69,9836.2,117962.2,0.3,1000,35539.7,17376,8,154
1781953659.3,1698.9,93.47,71.12,70.8,71.64,9895.7,117902.7,0.3,1000,35539.7,17248,8,154
1781953662.3,1701.9,93.39,68.7,70.3,71.47,9785.0,118013.4,0.3,1000,35539.7,17376,8,154
1781953665.301,1704.9,93.64,68.7,70.3,71.47,9952.9,117845.5,0.3,1000,35539.7,17504,10,151
1781953668.301,1707.9,93.79,66.81,69.88,71.33,9825.3,117973.1,0.3,1000,35539.7,17440,10,151
1781953671.302,1710.9,93.55,66.81,69.88,71.33,9824.1,117974.3,0.3,1000,35539.7,17440,10,151
1781953674.302,1713.9,94.35,65.94,69.65,71.25,9925.6,117872.8,0.3,1000,35539.7,17440,10,151
1781953677.302,1716.9,91.39,64.98,69.39,71.15,9790.7,118007.7,0.3,1000,35539.7,17440,5,152
1781953680.302,1719.9,93.56,64.98,69.39,71.15,9755.8,118042.6,0.3,1000,35539.7,17504,5,152
1781953683.302,1722.9,92.21,63.54,69.02,71.02,9845.6,117952.8,0.3,1000,35539.7,17504,5,152
1781953686.302,1725.9,89.33,63.54,69.02,71.02,9858.3,117940.2,0.3,1000,35539.7,17568,5,152
1781953689.302,1728.9,92.64,63.82,68.98,71.0,9869.0,117929.4,0.3,1000,35539.7,17632,5,152
1781953692.304,1731.9,89.29,67.44,69.65,71.2,9884.9,117913.5,0.3,1000,35539.7,17568,5,152
1781953695.304,1734.9,92.43,67.44,69.65,71.2,9862.4,117936.1,0.3,1000,35539.7,17568,5,152
1781953698.304,1737.9,91.03,70.69,70.29,71.4,9794.2,118004.3,0.3,1000,35539.7,17440,5,152
1781953701.304,1740.9,91.42,70.69,70.29,71.4,9786.0,118012.5,0.3,1000,35539.7,17312,13,162
1781953704.305,1743.9,92.4,72.55,70.68,71.52,9879.1,117919.4,0.3,1000,35539.7,16864,13,162
1781953707.305,1746.9,92.8,70.35,70.25,71.38,9995.0,117803.5,0.3,1000,35539.7,16864,13,162
